Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster,standard_player,player,new_team_x,new_university_name,new_team_name,before_Team,old_rank,old_netrtg,old_adjt,old_luck,old_sos,old_sos_ooc,new_rank,new_netrtg,new_adjt,new_luck,new_sos,new_sos_ooc,rank_change,netrtg_change,adjt_change,luck_change,sos_change,sos_ooc_change,Pos_C,Pos_F,Pos_G,Class_FR,Class_JR,Class_SO,Class_SR
2024-25,Boston College,ACC,JR,G,31.0,29.0,25.6,3.1,7.0,0.444,0.7,1.9,0.35,2.4,5.0,0.481,0.493,0.6,0.9,0.741,1.6,2.3,3.9,1.5,0.6,0.0,1.0,2.5,7.5,Unknown,ACC,JR,G,31.0,29.0,795.0,12.1,0.509,0.278,0.125,244.0,7.4,10.5,8.9,11.5,1.4,0.1,11.9,17.0,0.9,0.4,1.3,0.068,-0.1,-0.4,-0.5,Unknown,dion-brown-3,4,dion brown,Dion Brown,Saint Louis Billikens,Saint Louis,Billikens,Boston College,181.0,-2.0,66.9,0.018,5.19,-6.7,121.0,3.85,67.8,-0.001,3.43,-0.37,-60.0,5.85,0.8999999999999915,-0.019,-1.7600000000000002,6.33,0,0,1,0,1,0,0
2024-25,Portland,WCC,JR,G,32.0,30.0,28.1,4.9,10.6,0.467,1.2,2.8,0.407,3.8,7.7,0.49,0.522,3.4,3.9,0.887,0.8,4.0,4.8,3.2,0.7,0.3,2.3,1.5,14.5,Unknown,WCC,JR,G,32.0,30.0,898.0,19.5,0.583,0.269,0.367,453.0,3.3,15.9,9.7,25.6,1.5,1.0,15.4,26.9,1.9,0.4,2.3,0.104,2.8,-1.8,1.1,Unknown,max-mackinnon-1,2,max mackinnon,Max Mackinnon,LSU Tigers,LSU,Tigers,Portland,270.0,-8.95,68.5,0.033,1.45,-4.07,88.0,8.72,68.2,-0.062,14.03,-7.01,-182.0,17.67,-0.29999999999999716,-0.095,12.58,-2.9399999999999995,0,0,1,0,1,0,0
2024-25,Drake,MVC,FR,G,30.0,0.0,15.2,1.8,4.1,0.435,0.5,1.5,0.311,1.3,2.6,0.506,0.492,0.4,1.0,0.448,1.0,1.5,2.5,0.8,1.1,0.3,0.6,2.0,4.5,Unknown,MVC,FR,G,30.0,0.0,457.0,15.9,0.49,0.363,0.234,139.0,9.4,14.5,11.9,11.5,4.8,2.8,12.1,19.6,0.5,1.2,1.7,0.149,0.4,3.9,4.2,Unknown,isaia-howard-1,2,isaia howard,Isaia Howard,Iowa Hawkeyes,Iowa,Hawkeyes,Drake,52.0,15.12,59.4,0.021,1.23,-2.74,62.0,13.56,69.8,-0.037,13.06,-8.36,10.0,-1.5599999999999987,10.399999999999999,-0.057999999999999996,11.83,-5.619999999999999,0,0,1,1,0,0,0
2024-25,Virginia,ACC,JR,G,30.0,26.0,30.9,3.4,7.8,0.432,1.4,3.5,0.413,1.9,4.3,0.446,0.524,1.1,1.5,0.773,0.3,2.6,2.9,4.3,1.2,0.2,1.8,1.7,9.3,Unknown,ACC,JR,G,30.0,26.0,926.0,14.7,0.547,0.444,0.188,308.0,1.1,10.7,6.0,29.7,2.5,0.9,17.7,19.6,1.1,0.9,2.0,0.087,1.8,1.4,3.2,Unknown,andrew-rohde-1,4,andrew rohde,Andrew Rohde,Wisconsin Badgers,Wisconsin,Badgers,Virginia,106.0,5.02,61.3,0.016,8.44,0.81,12.0,26.57,68.0,-0.047,14.53,0.01,-94.0,21.55,6.700000000000003,-0.063,6.09,-0.8,0,0,1,0,1,0,0
2024-25,Virginia,ACC,JR,G,32.0,32.0,34.4,4.8,10.8,0.439,3.2,7.5,0.421,1.6,3.3,0.481,0.585,1.8,2.2,0.814,0.1,2.6,2.7,2.9,0.8,0.1,1.5,1.5,14.4,Unknown,ACC,JR,G,32.0,32.0,1101.0,17.1,0.609,0.694,0.202,416.0,0.5,9.4,5.1,19.0,1.5,0.4,11.0,22.7,2.4,0.7,3.1,0.112,4.6,-0.1,4.4,Unknown,isaac-mckneely-1,2,isaac mckneely,Isaac McKneely,Louisville Cardinals,Louisville,Cardinals,Virginia,106.0,5.02,61.3,0.016,8.44,0.81,28.0,21.73,69.1,0.054,10.57,7.18,-78.0,16.71,7.799999999999997,0.038,2.130000000000001,6.369999999999999,0,0,1,0,1,0,0
2024-25,Valparaiso,MVC,FR,G,34.0,31.0,29.6,5.4,13.1,0.408,2.0,5.1,0.383,3.4,8.0,0.424,0.483,2.8,3.5,0.805,0.5,1.7,2.2,2.4,0.9,0.2,1.4,2.0,15.5,Unknown,MVC,FR,G,34.0,31.0,1006.0,17.2,0.524,0.392,0.265,491.0,1.8,6.9,4.2,17.7,1.7,0.8,8.4,27.8,1.9,0.8,2.8,0.11,2.3,-1.5,0.8,Unknown,all-wright-1,2,all wright,All Wright,Xavier Musketeers,Xavier,Musketeers,Valparaiso,205.0,-3.49,68.2,-0.001,0.52,-4.25,43.0,17.19,69.2,-0.016,10.29,-1.1,-162.0,20.68,1.0,-0.015,9.77,3.15,0,0,1,1,0,0,0
2024-25,California,ACC,FR,G,32.0,14.0,27.3,4.9,12.3,0.399,1.9,5.8,0.321,3.0,6.4,0.471,0.476,3.4,4.4,0.786,0.5,1.4,1.9,1.5,0.8,0.1,1.6,1.8,15.1,Unknown,ACC,FR,G,32.0,14.0,875.0,17.0,0.527,0.476,0.356,436.0,2.0,6.4,4.0,12.3,1.7,0.5,10.0,28.8,1.9,0.4,2.3,0.104,3.3,-0.4,2.9,Unknown,jeremiah-wilkinson-1,2,jeremiah wilkinson,Jeremiah Wilkinson,Georgia Bulldogs,Georgia,Bulldogs,California,110.0,4.43,67.7,-0.038,6.59,-1.59,38.0,18.57,66.7,-0.002,14.18,-5.76,-72.0,14.14,-1.0,0.036,7.59,-4.17,0,0,1,1,0,0,0
2024-25,Evansville,MVC,SO,G,20.0,20.0,30.3,4.8,10.5,0.459,2.4,6.4,0.367,2.5,4.1,0.605,0.572,0.7,1.2,0.583,0.5,3.1,3.6,1.4,0.7,0.2,1.3,1.5,12.7,Unknown,MVC,SO,G,20.0,20.0,605.0,14.9,0.574,0.612,0.115,216.0,1.8,11.6,6.8,10.2,1.4,0.8,10.2,21.7,0.7,0.6,1.3,0.088,1.1,-0.6,0.5,Unknown,cameron-haffner-1,4,cam haffner,Cam Haffner,Western Kentucky Hilltoppers,Western Kentucky,Hilltoppers,Evansville,254.0,-7.62,67.0,-0.021,1.4,0.7,161.0,0.21,71.9,0.034,2.13,1.99,-93.0,7.83,4.900000000000006,0.05500000000000001,0.73,1.29,0,0,1,0,0,1,0
2024-25,East Carolina,AAC,SO,C,4.0,0.0,2.8,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.3,1.3,Unknown,AAC,SO,C,4.0,0.0,11.0,25.7,0.505,0.0,0.5,5.0,20.1,10.6,15.5,0.0,5.3,0.0,0.0,22.3,0.0,0.0,0.1,0.187,-9.5,3.1,-6.4,Unknown,callum-richard-1,3,callum richard,Callum Richard,Wofford Terriers,Wofford,Terriers,East Carolina,176.0,-1.11,66.8,0.039,-1.17,-5.48,114.0,4.24,64.3,-0.034,0.03,4.88,-62.0,5.3500000000000005,-2.5,-0.07300000000000001,1.2,10.36,1,0,0,0,0,1,0
2024-25,Tulane,AAC,FR,G,32.0,11.0,19.6,2.4,6.1,0.395,0.9,2.7,0.349,1.5,3.4,0.431,0.472,1.3,1.5,0.816,0.8,2.9,3.6,0.7,0.7,0.3,0.9,2.0,7.0,Unknown,AAC,FR,G,32.0,11.0,627.0,13.1,0.513,0.441,0.251,209.0,4.6,16.0,10.5,7.1,2.2,2.1,11.4,20.4,0.5,1.0,1.5,0.096,-1.3,-0.3,-1.6,Unknown,mari-jordan-1,4,mari jordan,Mari Jordan,Radford Highlanders,Radford,Highlanders,Tulane,144.0,1.42,67.1,-0.021,-0.64,-6.46,151.0,0.62,63.0,0.059,-2.13,1.51,7.0,-0.7999999999999999,-4.099999999999994,0.08,-1.4899999999999998,7.97,0,0,1,1,0,0,0
2024-25,UCF,Big 12,JR,G,33.0,33.0,33.5,5.7,13.3,0.427,1.4,3.8,0.354,4.3,9.5,0.457,0.478,6.0,7.4,0.816,2.1,5.0,7.1,2.4,0.8,0.5,3.0,2.5,18.8,Unknown,Big 12,JR,G,33.0,33.0,1104.0,19.3,0.558,0.289,0.555,600.0,6.5,16.3,11.4,14.8,1.3,1.4,15.1,28.2,2.4,0.9,3.3,0.12,4.0,0.1,4.1,Unknown,keyshawn-hall-1,2,keyshawn hall,Keyshawn Hall,Auburn Tigers,Auburn,Tigers,UCF,67.0,11.95,72.2,0.047,12.27,-1.17,4.0,35.05,68.2,0.026,19.63,10.51,-63.0,23.099999999999998,-4.0,-0.021,7.359999999999999,11.68,0,0,1,0,1,0,0
2024-25,Nevada,MWC,JR,F,33.0,33.0,33.2,5.3,10.7,0.5,1.4,3.8,0.371,3.9,6.9,0.57,0.565,3.7,5.3,0.699,1.8,4.6,6.5,2.8,0.8,1.2,1.9,2.4,15.8,Unknown,MWC,JR,F,33.0,33.0,1096.0,22.4,0.598,0.352,0.5,513.0,7.1,17.4,12.3,17.7,1.5,4.9,12.6,24.8,3.2,1.6,4.8,0.175,5.7,1.7,7.4,Unknown,nick-davidson-2,3,nick davidson,Nick Davidson,Clemson Tigers,Clemson,Tigers,Nevada,78.0,9.76,64.0,-0.093,5.22,2.0,23.0,23.22,64.6,-0.046,8.32,3.67,-55.0,13.459999999999999,0.5999999999999943,0.047,3.1000000000000005,1.67,0,1,0,0,1,0,0
2024-25,California,ACC,SO,F,4.0,2.0,26.5,4.0,9.0,0.444,1.5,4.3,0.353,2.5,4.8,0.526,0.528,1.3,2.0,0.625,0.5,2.5,3.0,0.0,1.0,0.3,1.8,1.5,10.8,Unknown,ACC,SO,F,4.0,2.0,106.0,12.1,0.54,0.472,0.222,35.0,2.0,11.5,6.4,0.0,2.2,1.0,15.0,21.8,0.1,0.1,0.1,0.05,-0.5,0.9,0.4,Unknown,bj-omot-1,4,bj omot,BJ Omot,Minnesota Golden Gophers,Minnesota,Golden Gophers,California,110.0,4.43,67.7,-0.038,6.59,-1.59,83.0,9.15,62.9,0.025,12.35,-5.97,-27.0,4.720000000000001,-4.800000000000004,0.063,5.76,-4.38,0,1,0,0,0,1,0
2024-25,West Virginia,Big 12,SR,G,8.0,8.0,34.5,4.4,10.6,0.412,3.3,6.9,0.473,1.1,3.8,0.3,0.565,2.9,3.5,0.821,0.6,4.3,4.9,2.8,1.8,1.5,1.9,2.9,14.9,Unknown,Big 12,SR,G,8.0,8.0,276.0,20.3,0.605,0.647,0.329,110.0,2.1,14.3,8.2,16.8,3.1,5.0,13.2,22.1,0.6,0.6,1.2,0.179,5.3,4.8,10.1,Unknown,tucker-devries-1,2,tucker devries,Tucker DeVries,Indiana Hoosiers,Indiana,Hoosiers,West Virginia,53.0,15.11,64.3,0.023,13.19,0.98,45.0,16.98,68.2,0.024,14.13,1.5,-8.0,1.870000000000001,3.9000000000000057,0.0010000000000000009,0.9400000000000013,0.52,0,0,1,0,0,0,1
2024-25,Tulane,AAC,JR,F,32.0,32.0,31.4,5.1,10.1,0.506,1.5,4.3,0.341,3.7,5.8,0.629,0.579,3.0,4.1,0.731,1.9,4.8,6.7,1.0,0.8,1.3,0.9,2.4,14.7,Unknown,AAC,JR,F,32.0,32.0,1005.0,21.9,0.609,0.426,0.401,426.0,7.3,16.6,12.2,6.5,1.5,4.7,6.8,21.3,3.0,1.6,4.5,0.181,3.3,-0.2,3.1,Unknown,kaleb-banks-1,3,kaleb banks,Kaleb Banks,DePaul Blue Demons,DePaul,Blue Demons,Tulane,144.0,1.42,67.1,-0.021,-0.64,-6.46,122.0,3.83,67.4,-0.039,8.74,-9.46,-22.0,2.41,0.30000000000001137,-0.018,9.38,-3.000000000000001,0,1,0,0,1,0,0
2024-25,LouisianaâMonroe,Sun Belt,JR,F,32.0,26.0,19.0,2.5,5.7,0.432,0.4,1.5,0.271,2.1,4.2,0.489,0.467,0.7,1.0,0.71,1.4,2.9,4.3,0.3,0.3,0.3,0.5,1.7,6.0,Unknown,Sun Belt,JR,F,32.0,26.0,609.0,12.5,0.488,0.262,0.169,181.0,7.8,16.9,12.3,3.1,0.9,2.1,7.5,17.6,0.5,0.5,1.0,0.068,-3.1,-2.9,-5.9,Unknown,jerry-ngopot-1,0,jerry ngopot,Jerry Ngopot,Coastal Carolina Chanticleers,Coastal Carolina,Chanticleers,Louisiana Monroe,344.0,-18.1,67.9,-0.028,-3.42,-3.64,329.0,-14.84,63.4,-0.048,-4.9,-6.04,-15.0,3.2600000000000016,-4.500000000000007,-0.02,-1.4800000000000004,-2.4,0,1,0,0,1,0,0
2024-25,Drake,MVC,SO,F,35.0,35.0,18.8,2.9,4.9,0.578,0.0,0.0,0.0,2.9,4.9,0.581,0.578,1.3,2.7,0.495,2.1,3.2,5.3,0.9,1.3,0.7,1.1,2.6,7.1,Unknown,MVC,SO,F,35.0,35.0,658.0,23.5,0.566,0.006,0.549,254.0,15.6,25.1,20.3,11.0,4.5,5.2,15.2,22.3,1.4,1.9,3.3,0.202,0.6,3.2,3.8,Unknown,cam-manyawu-1,3,cam manyawu,Cam Manyawu,Iowa Hawkeyes,Iowa,Hawkeyes,Drake,52.0,15.12,59.4,0.021,1.23,-2.74,62.0,13.56,69.8,-0.037,13.06,-8.36,10.0,-1.5599999999999987,10.399999999999999,-0.057999999999999996,11.83,-5.619999999999999,0,1,0,0,0,1,0
2024-25,Valparaiso,MVC,SO,F,34.0,34.0,32.7,5.7,11.7,0.489,0.9,2.9,0.299,4.9,8.8,0.55,0.525,3.5,4.1,0.85,2.0,5.8,7.8,1.1,0.5,2.0,1.6,2.5,15.8,Unknown,MVC,SO,F,34.0,34.0,1111.0,21.8,0.578,0.244,0.353,502.0,6.8,21.5,13.8,7.0,0.9,6.8,10.8,23.9,2.6,1.6,4.2,0.152,1.9,-0.1,1.8,Unknown,cooper-schwieger-1,3,cooper schwieger,Cooper Schwieger,Wake Forest Demon Deacons,Wake Forest,Demon Deacons,Valparaiso,205.0,-3.49,68.2,-0.001,0.52,-4.25,72.0,11.18,67.3,0.088,8.52,-1.92,-133.0,14.67,-0.9000000000000057,0.089,8.0,2.33,0,1,0,0,0,1,0
2024-25,DePaul,Big East,SO,G,27.0,2.0,15.1,1.5,3.4,0.441,0.4,1.5,0.268,1.1,1.9,0.577,0.5,0.6,0.8,0.714,0.3,1.1,1.4,1.4,0.5,0.2,1.4,1.2,4.0,Unknown,Big East,SO,G,27.0,2.0,407.0,8.2,0.524,0.441,0.226,115.0,2.4,8.8,5.6,18.0,1.9,1.5,27.5,18.2,-0.1,0.4,0.2,0.021,-2.1,0.8,-1.3,Unknown,david-thomas-3,4,david thomas,David Thomas,Richmond Spiders,Richmond,Spiders,DePaul,122.0,3.83,67.4,-0.039,8.74,-9.46,247.0,-6.62,63.9,-0.026,1.95,-2.98,125.0,-10.45,-3.500000000000007,0.013000000000000001,-6.79,6.48,0,0,1,0,0,1,0
2024-25,Central Michigan,MAC,JR,G,31.0,7.0,28.1,3.9,8.1,0.476,1.3,3.5,0.38,2.5,4.6,0.549,0.558,2.2,2.7,0.798,0.3,2.0,2.3,1.2,0.9,0.1,1.4,1.8,11.2,Unknown,MAC,JR,G,31.0,7.0,871.0,14.1,0.596,0.429,0.333,306.0,1.3,8.2,4.9,8.2,1.9,0.6,12.8,19.2,1.5,1.0,2.5,0.116,-0.7,-0.9,-1.6,Unknown,kyler-vanderjagt-1,4,kyler vanderjagt,Kyler Vanderjagt,Toledo Rockets,Toledo,Rockets,Central Michigan,198.0,-2.85,67.4,-0.091,-2.09,11.59,236.0,-5.77,68.2,0.117,-1.95,3.91,38.0,-2.9199999999999995,0.7999999999999972,0.20800000000000002,0.1399999999999999,-7.68,0,0,1,0,1,0,0
2024-25,Baylor,Big 12,JR,G,20.0,12.0,26.4,2.9,7.5,0.389,1.4,4.3,0.326,1.5,3.2,0.476,0.483,1.7,1.9,0.892,1.1,1.8,2.8,1.2,0.7,0.2,1.1,1.9,8.9,Unknown,Big 12,JR,G,20.0,12.0,527.0,12.2,0.531,0.577,0.248,167.0,4.6,8.2,6.3,8.2,1.6,0.7,11.7,18.2,0.8,0.5,1.3,0.1,2.4,1.2,3.5,Unknown,langston-love-1,4,langston love,Langston Love,Georgetown Hoyas,Georgetown,Hoyas,Baylor,30.0,20.83,64.6,-0.036,16.72,7.93,90.0,8.49,68.5,-0.029,6.72,-11.49,60.0,-12.339999999999998,3.9000000000000057,0.006999999999999996,-10.0,-19.42,0,0,1,0,1,0,0
2024-25,DePaul,Big East,JR,G,23.0,23.0,30.0,2.5,6.4,0.395,1.1,3.5,0.325,1.4,2.9,0.478,0.483,1.3,2.1,0.633,0.5,2.7,3.3,6.2,0.7,0.0,3.1,2.4,7.5,Unknown,Big East,JR,G,23.0,23.0,689.0,10.2,0.508,0.544,0.333,236.0,2.1,10.5,6.4,37.8,1.4,0.2,29.7,18.4,0.3,0.5,0.8,0.048,-1.4,-0.9,-2.3,Unknown,conor-enright-1,4,conor enright,Conor Enright,Indiana Hoosiers,Indiana,Hoosiers,DePaul,122.0,3.83,67.4,-0.039,8.74,-9.46,45.0,16.98,68.2,0.024,14.13,1.5,-77.0,13.15,0.7999999999999972,0.063,5.390000000000001,10.96,0,0,1,0,1,0,0
2024-25,Merrimack,MAAC,SO,G,33.0,33.0,36.9,7.8,17.5,0.446,0.6,2.1,0.286,7.2,15.3,0.468,0.464,3.6,4.6,0.778,1.2,3.3,4.5,6.0,2.7,0.1,3.2,2.5,19.8,Unknown,MAAC,SO,G,33.0,33.0,1218.0,22.7,0.503,0.122,0.266,715.0,3.9,10.3,7.2,42.7,4.5,0.2,14.0,34.7,1.9,2.5,4.4,0.144,1.5,1.6,3.0,Unknown,adam-clark-1,2,adam clark,Adam Clark,Seton Hall Pirates,Seton Hall,Pirates,Merrimack,184.0,-2.21,64.7,-0.002,-5.43,7.08,204.0,-3.42,64.7,-0.042,10.0,-2.9,20.0,-1.21,0.0,-0.04,15.43,-9.98,0,0,1,0,0,1,0
2024-25,Northeastern,CAA,JR,G,32.0,32.0,36.6,6.5,14.5,0.449,1.4,4.3,0.319,5.1,10.2,0.505,0.497,4.2,4.9,0.853,1.0,5.2,6.1,3.3,1.4,0.8,2.7,2.4,18.5,Unknown,CAA,JR,G,32.0,32.0,1170.0,20.4,0.552,0.298,0.337,573.0,3.1,16.5,9.9,19.1,2.3,2.5,13.8,27.3,2.5,1.8,4.3,0.145,2.5,0.0,2.4,Unknown,rashad-king-1,2,rashad king,Rashad King,LSU Tigers,LSU,Tigers,Northeastern,209.0,-3.87,67.6,0.019,-4.21,-3.82,88.0,8.72,68.2,-0.062,14.03,-7.01,-121.0,12.59,0.6000000000000085,-0.081,18.24,-3.19,0,0,1,0,1,0,0
2024-25,Drake,MVC,SO,G,31.0,0.0,12.9,1.5,2.9,0.511,0.1,0.5,0.2,1.4,2.4,0.573,0.528,0.8,1.0,0.8,0.6,1.4,2.0,0.9,0.4,0.1,0.9,0.8,3.8,Unknown,MVC,SO,G,31.0,0.0,401.0,14.1,0.571,0.167,0.333,123.0,6.8,15.4,11.0,14.6,1.8,0.7,20.6,18.7,0.5,0.7,1.3,0.125,0.0,0.4,0.4,Unknown,kael-combs-1,0,kael combs,Kael Combs,Iowa Hawkeyes,Iowa,Hawkeyes,Drake,52.0,15.12,59.4,0.021,1.23,-2.74,62.0,13.56,69.8,-0.037,13.06,-8.36,10.0,-1.5599999999999987,10.399999999999999,-0.057999999999999996,11.83,-5.619999999999999,0,0,1,0,0,1,0
